,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,0.044,1505184300,0.048,0.044,0.048,408.17604107,19.55015205,0.04789637
1,0.043,1505184600,0.07,0.043,0.04868316,743.24338718,43.39223828,0.05838227
2,0.04548709,1505184900,0.0458175,0.04190611,0.04190611,437.84501937,18.86585385,0.04308797
3,0.042,1505185200,0.048,0.042,0.048,1037.87642762,47.68790036,0.04594757
4,0.0445,1505185500,0.0445,0.04323877,0.04323877,1215.86853138,53.02753813,0.04361288
5,0.0445,1505185800,0.045,0.0445,0.045,859.73171186,38.30070832,0.0445496
6,0.0445,1505186100,0.0445,0.04389879,0.0445,488.74256461,21.74861721,0.04449912
7,0.04301,1505186400,0.04446382,0.04301,0.04431631,50.7364336,2.18382145,0.04304247
8,0.04301,1505186700,0.04499,0.04301,0.04301,78.79349043,3.46836746,0.04401845
9,0.04499,1505187000,0.04499,0.04301,0.04301,45.54824611,2.0492102,0.04498988
10,0.04301001,1505187300,0.04498,0.043,0.04498,261.61782169,11.55282026,0.04415914
11,0.04497995,1505187600,0.04497996,0.04301006,0.04497996,228.78481697,10.23159024,0.04472145
12,0.04301005,1505187900,0.04397995,0.04301005,0.04301006,111.84258118,4.82975309,0.04318349
13,0.04301005,1505188200,0.04301005,0.04301005,0.04301005,0.0,0.0,0.04301005
14,0.04301005,1505188500,0.04301005,0.04301005,0.04301005,0.0,0.0,0.04301005
15,0.04397995,1505188800,0.04397995,0.04389998,0.04389998,147.33527132,6.46961604,0.04391084
16,0.04398003,1505189100,0.0449,0.04398003,0.0449,66.35992287,2.94708959,0.04441068
17,0.0445,1505189400,0.0445,0.04301006,0.04398004,1503.0,64.82157016,0.04312812
18,0.04444444,1505189700,0.04444444,0.04444443,0.04444443,1149.3147108,51.08064848,0.04444443
19,0.04401401,1505190000,0.04401401,0.04401401,0.04401401,32.41795846,1.42684434,0.04401401
20,0.04315,1505190300,0.04315,0.043014,0.043014,56.17026904,2.4228896,0.04313473
21,0.04201,1505190600,0.04315,0.04201,0.04315,340.1651298,14.57004685,0.04283227
22,0.0439,1505190900,0.044,0.0439,0.044,59.90126311,2.63526833,0.04399353
23,0.0439,1505191200,0.0439,0.0439,0.0439,2.27790432,0.09999999,0.0439
