,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,0.005,1503114600,0.005,0.0018,0.0018,7236.53688709,23.47314754,0.00324369
1,0.005,1503114900,0.01,0.0034,0.005,11130.23044658,65.97221201,0.00592729
2,0.00333,1503115200,0.01,0.001459,0.005,6985.5033872,26.60014583,0.0038079
3,0.002999,1503115500,0.0035,0.002,0.0022,2675.07438168,7.95759509,0.00297471
4,0.002,1503115800,0.0027,0.002,0.00235,14916.00984412,34.05725841,0.00228326
5,0.002,1503116100,0.002555,0.00161791,0.002,21236.32672013,45.24554279,0.00213057
6,0.0020525,1503116400,0.002262,0.001859,0.002262,9305.53899727,19.57335769,0.0021034
7,0.002001,1503116700,0.0020985,0.00186,0.00186,53524.20647756,109.5600214,0.00204692
8,0.001649,1503117000,0.00206489,0.001649,0.002001,65837.84133534,117.71544198,0.00178796
9,0.00171,1503117300,0.00177,0.00145,0.00172,84861.3576141,142.96975241,0.00168474
10,0.0016,1503117600,0.0017,0.0015,0.0017,51265.22166642,82.11480391,0.00160176
11,0.0016,1503117900,0.0016399,0.0014001,0.0016,141123.78144201,220.73741357,0.00156414
12,0.001649,1503118200,0.001649,0.00145,0.00145,220741.31744113,356.88236625,0.00161674
13,0.0016398,1503118500,0.00175,0.00161,0.001649,127967.71603524,217.52506872,0.00169984
14,0.00163,1503118800,0.00169,0.001625,0.00169,58401.23811231,97.8931014,0.00167621
15,0.001668,1503119100,0.00168,0.001625,0.00168,50608.04087048,84.54133695,0.00167051
16,0.001689,1503119400,0.00169,0.001401,0.001668,108888.02538194,179.10175166,0.00164482
17,0.00169798,1503119700,0.00169998,0.001661,0.001689,120296.56289876,203.72359063,0.00169351
18,0.001696,1503120000,0.001699,0.001661,0.00169798,68162.30410032,115.64017365,0.00169654
19,0.00169997,1503120300,0.00169998,0.00162,0.00169699,123145.23387794,208.70319272,0.00169477
20,0.00175121,1503120600,0.00175121,0.00169666,0.00169997,206970.40020693,354.43969203,0.00171251
21,0.00188999,1503120900,0.00191,0.001681,0.00175121,192919.41073485,353.45600162,0.00183214
22,0.0018,1503121200,0.00191,0.0018,0.00180001,100612.59781775,185.53319547,0.00184403
23,0.001849,1503121500,0.00186,0.0018,0.0018,12635.87743331,23.16585369,0.00183333
24,0.0018864,1503121800,0.0018864,0.00184801,0.00184801,87922.35422213,163.68649552,0.00186171
25,0.00178041,1503122100,0.0018864,0.00178041,0.001881,128253.08512616,234.03251684,0.00182477
26,0.0017,1503122400,0.0018397,0.00159003,0.00175845,113239.97551858,193.32973575,0.00170725
27,0.00166,1503122700,0.00172,0.00158638,0.00165,71536.99701644,119.50455138,0.00167052
28,0.0016488,1503123000,0.00169999,0.00160033,0.00165191,104011.60559698,169.78036854,0.00163232
29,0.00164913,1503123300,0.0017,0.00160237,0.0016488,80221.00636783,133.93954287,0.00166963
30,0.00167999,1503123600,0.00168888,0.00161501,0.00168888,57461.49759135,95.38346769,0.00165995
31,0.00161,1503123900,0.00169499,0.00161,0.00167999,66892.03723167,111.94260948,0.00167348
32,0.0016,1503124200,0.001699,0.0016,0.00163132,47427.20040079,79.05726534,0.00166691
33,0.00156001,1503124500,0.001598,0.00155146,0.001598,21756.5517016,34.34065462,0.0015784
34,0.001531,1503124800,0.00159597,0.00153011,0.00156101,90071.89588097,140.01348345,0.00155446
35,0.00157389,1503125100,0.00157389,0.00150012,0.001531,42636.56695305,65.178728,0.0015287
36,0.00167487,1503125400,0.00167487,0.00155001,0.00157001,90010.27026874,144.36857477,0.00160391
37,0.00158801,1503125700,0.00167486,0.00158607,0.00167486,35553.8350048,58.37367279,0.00164183
38,0.00157502,1503126000,0.00161,0.0015739,0.00161,43715.37427399,69.67512765,0.00159383
