,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,0.0032,1505184300,0.0075,0.00301,0.0075,869.57323131,3.09759225,0.00356219
1,0.003299,1505184600,0.00600001,0.00288,0.0032,9150.44322762,31.50598411,0.00344311
2,0.00327,1505184900,0.00333196,0.00302,0.003299,11727.6548883,38.37159589,0.00327188
3,0.0030655,1505185200,0.00328999,0.0030655,0.00326998,4805.39794692,15.58217237,0.00324263
4,0.00320098,1505185500,0.003201,0.00306,0.00310019,2825.71775128,8.90037419,0.00314977
5,0.00315102,1505185800,0.0032,0.00315002,0.003178,4142.57460939,13.22294819,0.00319196
6,0.0031789,1505186100,0.003199,0.00315002,0.00319881,1360.08863855,4.31046243,0.00316925
7,0.003089,1505186400,0.00319893,0.003011,0.00318,5580.57725371,17.13864279,0.00307112
8,0.0031,1505186700,0.00310089,0.0030201,0.00305111,1963.61601238,6.05114282,0.00308163
9,0.00311,1505187000,0.00316901,0.00303504,0.0031,4884.85243931,15.22160316,0.00311608
10,0.00309991,1505187300,0.00315,0.00303504,0.00311,4690.41729528,14.41935952,0.00307421
11,0.003069,1505187600,0.00308991,0.00303659,0.00308,1989.20626503,6.09446585,0.00306376
12,0.00306,1505187900,0.003069,0.00304713,0.003069,893.75300576,2.736393,0.00306168
13,0.0030899,1505188200,0.0030899,0.00303656,0.0030599,2184.31933121,6.66922055,0.00305322
14,0.00307001,1505188500,0.0031,0.00306991,0.0030899,3094.04895753,9.53599592,0.00308204
15,0.00311797,1505188800,0.00316901,0.00307,0.00307001,10411.83822654,32.50035826,0.00312148
16,0.00309,1505189100,0.00311501,0.00308,0.00311501,954.78579605,2.95359514,0.00309346
17,0.003099,1505189400,0.003108,0.00308,0.00309,679.27879321,2.10159966,0.00309386
18,0.003069,1505189700,0.003099,0.0030379,0.00308002,6271.9802598,19.14887637,0.00305308
19,0.00303599,1505190000,0.00305,0.003014,0.00305,2172.06604855,6.56902379,0.00302432
20,0.003011,1505190300,0.003037,0.003011,0.0030355,3356.8733261,10.15247414,0.00302438
21,0.00296,1505190600,0.00303653,0.00295715,0.003011,8219.714871,24.72689918,0.00300824
22,0.00300654,1505190900,0.00303999,0.00295998,0.00295999,2528.74190447,7.60581063,0.00300774
23,0.00299995,1505191200,0.00300659,0.00298628,0.00300659,1103.21031031,3.30973376,0.00300009
24,0.00299399,1505191500,0.00299399,0.00294999,0.0029854,5976.22684664,17.63629874,0.00295107
25,0.002945,1505191800,0.0029937,0.00293289,0.0029937,969.72772868,2.86240467,0.00295176
26,0.00297993,1505192100,0.00297993,0.00293065,0.00294993,388.15939612,1.14377218,0.00294665
27,0.00298925,1505192400,0.00298925,0.00297498,0.00297981,767.44891386,2.28818289,0.00298154
28,0.0029708,1505192700,0.002988,0.00295021,0.00298001,239.29234949,0.71213193,0.00297599
29,0.00295022,1505193000,0.00297077,0.00295013,0.00295651,142.8764226,0.42277516,0.00295902
30,0.00298482,1505193300,0.00298925,0.00297077,0.00297993,5119.82847687,15.25665831,0.00297991
31,0.00297,1505193600,0.00298481,0.00295389,0.00298481,1845.11045268,5.49841312,0.00297999
32,0.00298,1505193900,0.00298,0.00297,0.00297,689.71649626,2.05484066,0.00297925
33,0.00299999,1505194200,0.00300602,0.002971,0.00297999,1448.99439899,4.33171368,0.00298946
34,0.00299876,1505194500,0.00299999,0.00298859,0.00299999,1284.90522303,3.8459645,0.00299318
35,0.002998,1505194800,0.00299888,0.00298859,0.00299883,2629.60684015,7.87978599,0.00299656
36,0.00300651,1505195100,0.00309998,0.00299699,0.00299699,3955.12672057,11.969543,0.00302633
37,0.00307403,1505195400,0.00307403,0.00301526,0.00303641,5048.49420538,15.39892532,0.0030502
38,0.00305998,1505195700,0.00309923,0.003028,0.00307403,6197.44577156,19.03512053,0.00307144
39,0.00306,1505196000,0.003074,0.00300651,0.00305998,4556.89443339,13.86922725,0.00304357
40,0.00303069,1505196300,0.00305993,0.00300682,0.00305993,3045.24186983,9.19632561,0.00301989
41,0.00299889,1505196600,0.00304195,0.00299889,0.0030306,2939.02002388,8.8473168,0.00301029
42,0.003,1505196900,0.00302989,0.00299889,0.00302989,609.43597379,1.82900505,0.00300114
43,0.00300943,1505197200,0.00300998,0.003,0.003,1561.87091825,4.6862082,0.00300038
44,0.0029927,1505197500,0.00301983,0.0029927,0.00301983,464.76485623,1.39723846,0.00300633
45,0.0030158,1505197800,0.00301692,0.00298,0.00301692,5332.7224165,16.03888285,0.00300763
46,0.00299899,1505198100,0.00300994,0.002982,0.00300994,1795.47183256,5.37403272,0.0029931
47,0.002982,1505198400,0.00299896,0.00297108,0.00299891,1204.97738033,3.5989549,0.00298674
48,0.00299198,1505198700,0.00299869,0.002965,0.002982,1748.21646463,5.20820824,0.00297915
49,0.00297001,1505199000,0.00299193,0.00296,0.00299192,876.26110592,2.60244861,0.00296994
50,0.00298983,1505199300,0.00298999,0.00295,0.00297002,1055.30219717,3.13727799,0.00297287
51,0.00297002,1505199600,0.00298983,0.00297002,0.00298983,737.35347041,2.19097183,0.00297139
52,0.0029779,1505199900,0.00297995,0.00293102,0.00297086,9439.80258956,27.78958005,0.00294387
53,0.00298288,1505200200,0.00298398,0.00295,0.00297789,539.98549241,1.60725655,0.00297648
54,0.00294302,1505200500,0.00298274,0.00294302,0.00298274,4607.29691175,13.65309941,0.00296336
55,0.00294445,1505200800,0.0029793,0.00294301,0.00294302,423.80930745,1.24791811,0.00294452
56,0.00298499,1505201100,0.00298499,0.00294316,0.00294317,1296.75499438,3.85117945,0.00296985
57,0.00298475,1505201400,0.00298499,0.00296445,0.00298499,903.5631438,2.69081688,0.002978
58,0.00296999,1505201700,0.00298498,0.00296999,0.00298498,2343.26315118,6.971117,0.00297496
59,0.00299999,1505202000,0.00299999,0.002965,0.00296999,2052.04849869,6.11907688,0.00298193
60,0.00299994,1505202300,0.00301647,0.00298482,0.00298494,8924.10353306,26.76603839,0.00299929
61,0.003009,1505202600,0.00307077,0.00299993,0.00300077,8864.42170975,26.79369929,0.00302261
62,0.00302488,1505202900,0.00303662,0.00300899,0.00303629,4745.10595183,14.32952898,0.00301985
63,0.003,1505203200,0.00302199,0.003,0.00301889,813.62764551,2.44668561,0.00300713
64,0.00298647,1505203500,0.00300001,0.00297,0.003,1415.29006468,4.23149749,0.00298984
65,0.002965,1505203800,0.00298647,0.00296007,0.00298647,1642.03427384,4.87040517,0.00296608
66,0.00295,1505204100,0.0029999,0.00295,0.00299986,3585.73912937,10.66541763,0.00297439
67,0.00296918,1505204400,0.00298396,0.00294401,0.00294501,1145.58179915,3.39466629,0.00296326
68,0.00296403,1505204700,0.00297752,0.00296403,0.00296917,623.40969339,1.85108634,0.00296929
69,0.00296201,1505205000,0.00297993,0.00295,0.00297988,1525.39251995,4.53983527,0.00297617
70,0.00296151,1505205300,0.002962,0.00294,0.002962,968.79044986,2.8530431,0.00294495
71,0.00295544,1505205600,0.0029555,0.00292859,0.0029555,1434.29982926,4.21272786,0.00293713
72,0.0029555,1505205900,0.0029555,0.00292893,0.00292904,412.10504434,1.21756342,0.00295449
73,0.00297998,1505206200,0.00298,0.00293002,0.0029555,1200.29571244,3.55269401,0.00295984
74,0.00298097,1505206500,0.00298367,0.00295501,0.002976,1187.25479381,3.53472864,0.00297722
75,0.00293407,1505206800,0.00298,0.00293407,0.00297999,1100.0476144,3.26478132,0.00296785
76,0.00296873,1505207100,0.00296873,0.00293172,0.00293446,892.16267711,2.63297159,0.00295122
77,0.00297938,1505207400,0.00297971,0.00296872,0.00296872,664.29992894,1.97645293,0.00297524
78,0.00297272,1505207700,0.00298369,0.00297272,0.00297938,1854.82607181,5.52921569,0.00298098
79,0.002976,1505208000,0.00298209,0.002976,0.00298209,771.81143342,2.30110782,0.00298143
80,0.00298207,1505208300,0.00298207,0.00296873,0.00297272,3624.10520117,10.79732521,0.0029793
81,0.002966,1505208600,0.00298266,0.0029565,0.00298207,278.29494804,0.82672246,0.00297067
82,0.00298,1505208900,0.00299982,0.00296335,0.002966,4441.05999594,13.25534321,0.00298472
83,0.00299752,1505209200,0.00299837,0.00298,0.00299837,355.7588825,1.06622139,0.00299703
84,0.00297632,1505209500,0.00299762,0.00297632,0.002986,808.4063351,2.41510454,0.00298748
