,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,0.1,1505415300,0.1,0.1,0.1,17.26049633,1.72604963,0.1
1,0.01359996,1505415600,0.25,0.006,0.1,54.50645518,3.42342493,0.06280769
2,0.008,1505415900,0.04999999,0.0075,0.01299996,519.3464667,5.29054871,0.01018693
3,0.00609995,1505416200,0.00771003,0.0045,0.00771003,463.14551027,2.62572979,0.00566934
4,0.00450316,1505416500,0.00609996,0.00450316,0.00609995,951.10431478,4.89653418,0.00514826
5,0.00401202,1505416800,0.0047,0.0035,0.00450116,3029.52767075,11.40265611,0.00376383
6,0.0044,1505417100,0.00449002,0.00389998,0.004,537.81864769,2.33782657,0.00434686
7,0.00429998,1505417400,0.0044,0.0041125,0.0044,2218.43435352,9.498973,0.00428183
8,0.00381052,1505417700,0.0043,0.0038,0.00420002,1146.74771396,4.71212668,0.00410912
9,0.0035,1505418000,0.00390021,0.0035,0.00381002,1185.51235633,4.36202919,0.00367944
10,0.0039,1505418300,0.003985,0.00342814,0.00363291,1424.64577763,5.24216426,0.00367962
11,0.0038,1505418600,0.0043,0.00371501,0.00395,1388.97155019,5.60270078,0.0040337
12,0.00409799,1505418900,0.00419997,0.00376201,0.00382003,1214.59445488,4.83596725,0.00398154
13,0.00395009,1505419200,0.00409799,0.00390002,0.00409797,1331.23722298,5.33623853,0.00400848
14,0.00399979,1505419500,0.00405004,0.00389996,0.00399299,928.20936652,3.68292456,0.00396777
15,0.00388999,1505419800,0.0040399,0.003767,0.00399977,307.76740951,1.21043347,0.00393294
16,0.00376,1505420100,0.00388999,0.00376,0.00388999,984.04201798,3.71300308,0.00377321
17,0.00379997,1505420400,0.00379997,0.003686,0.00377128,1068.85658642,3.99976164,0.00374209
18,0.00403584,1505420700,0.004055,0.00375554,0.00375554,955.99293342,3.80532126,0.00398049
19,0.00389297,1505421000,0.00403584,0.0037,0.00400001,902.40239061,3.37546916,0.00374053
20,0.0036361,1505421300,0.00388888,0.00361,0.00388887,611.85778113,2.28005911,0.00372645
21,0.00377999,1505421600,0.00379718,0.00352729,0.00361002,669.58464776,2.41957115,0.00361354
22,0.0039,1505421900,0.0039,0.00361,0.00377999,747.9506814,2.83022858,0.00378397
23,0.00380991,1505422200,0.003899,0.00377999,0.003899,440.59631279,1.68491325,0.00382416
24,0.00434,1505422500,0.00434,0.00370003,0.00379,1988.44503102,8.12524473,0.00408623
